loop filter i, loop filter gain, decoded packets
0.003, 0.03, 1.0
0.0035, 0.03, 1.0
0.004, 0.03, 1.0
0.0045000000000000005, 0.03, 1.0
0.005000000000000001, 0.03, 2.0
0.005500000000000001, 0.03, 1.0
0.006000000000000002, 0.03, 1.0
0.006500000000000002, 0.03, 0.0
0.007000000000000003, 0.03, 0.0
0.007500000000000003, 0.03, 2.0
0.008000000000000004, 0.03, 1.0
0.008500000000000004, 0.03, 0.0
0.009000000000000005, 0.03, 0.0
0.009500000000000005, 0.03, 0.0
0.003, 0.034999999999999996, 0.0
0.0035, 0.034999999999999996, 2.0
0.004, 0.034999999999999996, 0.0
0.0045000000000000005, 0.034999999999999996, 0.0
0.005000000000000001, 0.034999999999999996, 2.0
0.005500000000000001, 0.034999999999999996, 0.0
0.006000000000000002, 0.034999999999999996, 2.0
0.006500000000000002, 0.034999999999999996, 2.0
0.007000000000000003, 0.034999999999999996, 2.0
0.007500000000000003, 0.034999999999999996, 2.0
0.008000000000000004, 0.034999999999999996, 2.0
0.008500000000000004, 0.034999999999999996, 0.0
0.009000000000000005, 0.034999999999999996, 2.0
0.009500000000000005, 0.034999999999999996, 2.0
0.003, 0.039999999999999994, 0.0
0.0035, 0.039999999999999994, 2.0
0.004, 0.039999999999999994, 2.0
0.0045000000000000005, 0.039999999999999994, 2.0
0.005000000000000001, 0.039999999999999994, 2.0
0.005500000000000001, 0.039999999999999994, 2.0
0.006000000000000002, 0.039999999999999994, 2.0
0.006500000000000002, 0.039999999999999994, 2.0
0.007000000000000003, 0.039999999999999994, 2.0
0.007500000000000003, 0.039999999999999994, 2.0
0.008000000000000004, 0.039999999999999994, 2.0
0.008500000000000004, 0.039999999999999994, 2.0
0.009000000000000005, 0.039999999999999994, 2.0
0.009500000000000005, 0.039999999999999994, 0.0
0.003, 0.04499999999999999, 1.0
0.0035, 0.04499999999999999, 0.0
0.004, 0.04499999999999999, 2.0
0.0045000000000000005, 0.04499999999999999, 2.0
0.005000000000000001, 0.04499999999999999, 2.0
0.005500000000000001, 0.04499999999999999, 2.0
0.006000000000000002, 0.04499999999999999, 0.0
0.006500000000000002, 0.04499999999999999, 2.0
0.007000000000000003, 0.04499999999999999, 2.0
0.007500000000000003, 0.04499999999999999, 1.0
0.008000000000000004, 0.04499999999999999, 1.0
0.008500000000000004, 0.04499999999999999, 1.0
0.009000000000000005, 0.04499999999999999, 0.0
0.009500000000000005, 0.04499999999999999, 2.0
0.003, 0.04999999999999999, 2.0
0.0035, 0.04999999999999999, 1.0
0.004, 0.04999999999999999, 2.0
0.0045000000000000005, 0.04999999999999999, 2.0
0.005000000000000001, 0.04999999999999999, 2.0
0.005500000000000001, 0.04999999999999999, 0.0
0.006000000000000002, 0.04999999999999999, 2.0
0.006500000000000002, 0.04999999999999999, 2.0
0.007000000000000003, 0.04999999999999999, 2.0
0.007500000000000003, 0.04999999999999999, 2.0
0.008000000000000004, 0.04999999999999999, 2.0
0.008500000000000004, 0.04999999999999999, 2.0
