loop filter i, loop filter gain, decoded packets
0.0, 0.01, 0.0
0.0001, 0.01, 0.0
0.0002, 0.01, 0.0
0.00030000000000000003, 0.01, 0.0
0.0004, 0.01, 0.0
0.0005, 0.01, 0.0
0.0006000000000000001, 0.01, 0.0
0.0007000000000000001, 0.01, 0.0
0.0008000000000000001, 0.01, 0.0
0.0009000000000000002, 0.01, 0.0
0.0010000000000000002, 0.01, 0.0
0.0011000000000000003, 0.01, 0.0
0.0012000000000000003, 0.01, 0.0
0.0013000000000000004, 0.01, 0.0
0.0014000000000000004, 0.01, 5.0
0.0015000000000000005, 0.01, 2.0
0.0016000000000000005, 0.01, 0.0
0.0017000000000000006, 0.01, 5.0
0.0018000000000000006, 0.01, 2.0
0.0019000000000000006, 0.01, 4.0
0.0, 0.02, 0.0
0.0001, 0.02, 0.0
0.0002, 0.02, 0.0
0.00030000000000000003, 0.02, 0.0
0.0004, 0.02, 0.0
0.0005, 0.02, 0.0
0.0006000000000000001, 0.02, 1.0
0.0007000000000000001, 0.02, 5.0
0.0008000000000000001, 0.02, 9.0
0.0009000000000000002, 0.02, 11.0
0.0010000000000000002, 0.02, 14.0
0.0011000000000000003, 0.02, 10.0
0.0012000000000000003, 0.02, 13.0
0.0013000000000000004, 0.02, 12.0
0.0014000000000000004, 0.02, 12.0
0.0015000000000000005, 0.02, 10.0
0.0016000000000000005, 0.02, 14.0
0.0017000000000000006, 0.02, 15.0
0.0018000000000000006, 0.02, 14.0
0.0019000000000000006, 0.02, 17.0
0.0, 0.03, 0.0
0.0001, 0.03, 0.0
0.0002, 0.03, 0.0
0.00030000000000000003, 0.03, 0.0
0.0004, 0.03, 6.0
0.0005, 0.03, 9.0
0.0006000000000000001, 0.03, 15.0
0.0007000000000000001, 0.03, 15.0
0.0008000000000000001, 0.03, 17.0
0.0009000000000000002, 0.03, 18.0
0.0010000000000000002, 0.03, 19.0
0.0011000000000000003, 0.03, 19.0
0.0012000000000000003, 0.03, 19.0
0.0013000000000000004, 0.03, 19.0
0.0014000000000000004, 0.03, 19.0
0.0015000000000000005, 0.03, 19.0
0.0016000000000000005, 0.03, 19.0
0.0017000000000000006, 0.03, 20.0
0.0018000000000000006, 0.03, 18.0
0.0019000000000000006, 0.03, 19.0
0.0, 0.04, 0.0
0.0001, 0.04, 0.0
0.0002, 0.04, 0.0
0.00030000000000000003, 0.04, 8.0
0.0004, 0.04, 14.0
0.0005, 0.04, 16.0
0.0006000000000000001, 0.04, 19.0
0.0007000000000000001, 0.04, 20.0
0.0008000000000000001, 0.04, 21.0
0.0009000000000000002, 0.04, 21.0
0.0010000000000000002, 0.04, 21.0
0.0011000000000000003, 0.04, 23.0
0.0012000000000000003, 0.04, 23.0
0.0013000000000000004, 0.04, 22.0
0.0014000000000000004, 0.04, 22.0
0.0015000000000000005, 0.04, 23.0
0.0016000000000000005, 0.04, 20.0
0.0017000000000000006, 0.04, 12.0
0.0018000000000000006, 0.04, 22.0
0.0019000000000000006, 0.04, 19.0
0.0, 0.05, 0.0
0.0001, 0.05, 0.0
0.0002, 0.05, 6.0
0.00030000000000000003, 0.05, 13.0
0.0004, 0.05, 17.0
0.0005, 0.05, 19.0
0.0006000000000000001, 0.05, 22.0
0.0007000000000000001, 0.05, 21.0
0.0008000000000000001, 0.05, 24.0
0.0009000000000000002, 0.05, 23.0
0.0010000000000000002, 0.05, 23.0
0.0011000000000000003, 0.05, 25.0
0.0012000000000000003, 0.05, 25.0
0.0013000000000000004, 0.05, 24.0
0.0014000000000000004, 0.05, 23.0
0.0015000000000000005, 0.05, 24.0
0.0016000000000000005, 0.05, 22.0
0.0017000000000000006, 0.05, 19.0
0.0018000000000000006, 0.05, 19.0
0.0019000000000000006, 0.05, 18.0
0.0, 0.060000000000000005, 0.0
0.0001, 0.060000000000000005, 0.0
0.0002, 0.060000000000000005, 10.0
0.00030000000000000003, 0.060000000000000005, 17.0
0.0004, 0.060000000000000005, 20.0
0.0005, 0.060000000000000005, 22.0
0.0006000000000000001, 0.060000000000000005, 23.0
0.0007000000000000001, 0.060000000000000005, 24.0
0.0008000000000000001, 0.060000000000000005, 25.0
0.0009000000000000002, 0.060000000000000005, 25.0
0.0010000000000000002, 0.060000000000000005, 25.0
0.0011000000000000003, 0.060000000000000005, 24.0
0.0012000000000000003, 0.060000000000000005, 25.0
0.0013000000000000004, 0.060000000000000005, 22.0
0.0014000000000000004, 0.060000000000000005, 23.0
0.0015000000000000005, 0.060000000000000005, 22.0
0.0016000000000000005, 0.060000000000000005, 24.0
0.0017000000000000006, 0.060000000000000005, 24.0
0.0018000000000000006, 0.060000000000000005, 22.0
0.0019000000000000006, 0.060000000000000005, 21.0
0.0, 0.07, 0.0
0.0001, 0.07, 0.0
0.0002, 0.07, 13.0
0.00030000000000000003, 0.07, 19.0
0.0004, 0.07, 22.0
0.0005, 0.07, 22.0
0.0006000000000000001, 0.07, 24.0
0.0007000000000000001, 0.07, 25.0
0.0008000000000000001, 0.07, 25.0
0.0009000000000000002, 0.07, 25.0
0.0010000000000000002, 0.07, 26.0
0.0011000000000000003, 0.07, 26.0
0.0012000000000000003, 0.07, 26.0
0.0013000000000000004, 0.07, 27.0
0.0014000000000000004, 0.07, 27.0
0.0015000000000000005, 0.07, 23.0
0.0016000000000000005, 0.07, 21.0
0.0017000000000000006, 0.07, 24.0
0.0018000000000000006, 0.07, 23.0
0.0019000000000000006, 0.07, 23.0
0.0, 0.08, 0.0
0.0001, 0.08, 2.0
0.0002, 0.08, 17.0
0.00030000000000000003, 0.08, 21.0
0.0004, 0.08, 23.0
0.0005, 0.08, 25.0
0.0006000000000000001, 0.08, 25.0
0.0007000000000000001, 0.08, 25.0
0.0008000000000000001, 0.08, 26.0
0.0009000000000000002, 0.08, 27.0
0.0010000000000000002, 0.08, 26.0
0.0011000000000000003, 0.08, 27.0
0.0012000000000000003, 0.08, 27.0
0.0013000000000000004, 0.08, 26.0
0.0014000000000000004, 0.08, 26.0
0.0015000000000000005, 0.08, 28.0
0.0016000000000000005, 0.08, 25.0
0.0017000000000000006, 0.08, 24.0
0.0018000000000000006, 0.08, 21.0
0.0019000000000000006, 0.08, 21.0
0.0, 0.09, 0.0
0.0001, 0.09, 8.0
0.0002, 0.09, 18.0
0.00030000000000000003, 0.09, 22.0
0.0004, 0.09, 23.0
0.0005, 0.09, 26.0
0.0006000000000000001, 0.09, 25.0
0.0007000000000000001, 0.09, 26.0
0.0008000000000000001, 0.09, 26.0
0.0009000000000000002, 0.09, 27.0
0.0010000000000000002, 0.09, 27.0
0.0011000000000000003, 0.09, 27.0
0.0012000000000000003, 0.09, 26.0
0.0013000000000000004, 0.09, 27.0
0.0014000000000000004, 0.09, 26.0
0.0015000000000000005, 0.09, 24.0
0.0016000000000000005, 0.09, 26.0
0.0017000000000000006, 0.09, 21.0
0.0018000000000000006, 0.09, 22.0
0.0019000000000000006, 0.09, 24.0
0.0, 0.09999999999999999, 0.0
0.0001, 0.09999999999999999, 11.0
0.0002, 0.09999999999999999, 22.0
0.00030000000000000003, 0.09999999999999999, 23.0
0.0004, 0.09999999999999999, 25.0
0.0005, 0.09999999999999999, 26.0
0.0006000000000000001, 0.09999999999999999, 26.0
0.0007000000000000001, 0.09999999999999999, 26.0
0.0008000000000000001, 0.09999999999999999, 27.0
0.0009000000000000002, 0.09999999999999999, 27.0
0.0010000000000000002, 0.09999999999999999, 27.0
0.0011000000000000003, 0.09999999999999999, 27.0
0.0012000000000000003, 0.09999999999999999, 28.0
0.0013000000000000004, 0.09999999999999999, 28.0
0.0014000000000000004, 0.09999999999999999, 28.0
0.0015000000000000005, 0.09999999999999999, 28.0
0.0016000000000000005, 0.09999999999999999, 25.0
0.0017000000000000006, 0.09999999999999999, 24.0
0.0018000000000000006, 0.09999999999999999, 24.0
0.0019000000000000006, 0.09999999999999999, 25.0
0.0, 0.10999999999999999, 0.0
0.0001, 0.10999999999999999, 14.0
0.0002, 0.10999999999999999, 22.0
0.00030000000000000003, 0.10999999999999999, 23.0
0.0004, 0.10999999999999999, 25.0
0.0005, 0.10999999999999999, 26.0
0.0006000000000000001, 0.10999999999999999, 27.0
0.0007000000000000001, 0.10999999999999999, 27.0
0.0008000000000000001, 0.10999999999999999, 27.0
0.0009000000000000002, 0.10999999999999999, 27.0
0.0010000000000000002, 0.10999999999999999, 27.0
0.0011000000000000003, 0.10999999999999999, 28.0
0.0012000000000000003, 0.10999999999999999, 28.0
0.0013000000000000004, 0.10999999999999999, 28.0
0.0014000000000000004, 0.10999999999999999, 28.0
0.0015000000000000005, 0.10999999999999999, 25.0
0.0016000000000000005, 0.10999999999999999, 23.0
0.0017000000000000006, 0.10999999999999999, 25.0
0.0018000000000000006, 0.10999999999999999, 24.0
0.0019000000000000006, 0.10999999999999999, 25.0
0.0, 0.11999999999999998, 0.0
0.0001, 0.11999999999999998, 17.0
0.0002, 0.11999999999999998, 22.0
0.00030000000000000003, 0.11999999999999998, 23.0
0.0004, 0.11999999999999998, 26.0
0.0005, 0.11999999999999998, 26.0
0.0006000000000000001, 0.11999999999999998, 26.0
0.0007000000000000001, 0.11999999999999998, 27.0
0.0008000000000000001, 0.11999999999999998, 27.0
0.0009000000000000002, 0.11999999999999998, 27.0
0.0010000000000000002, 0.11999999999999998, 28.0
0.0011000000000000003, 0.11999999999999998, 28.0
0.0012000000000000003, 0.11999999999999998, 28.0
0.0013000000000000004, 0.11999999999999998, 28.0
0.0014000000000000004, 0.11999999999999998, 27.0
0.0015000000000000005, 0.11999999999999998, 26.0
0.0016000000000000005, 0.11999999999999998, 25.0
0.0017000000000000006, 0.11999999999999998, 25.0
0.0018000000000000006, 0.11999999999999998, 23.0
0.0019000000000000006, 0.11999999999999998, 24.0
0.0, 0.12999999999999998, 0.0
0.0001, 0.12999999999999998, 19.0
0.0002, 0.12999999999999998, 23.0
0.00030000000000000003, 0.12999999999999998, 24.0
0.0004, 0.12999999999999998, 25.0
0.0005, 0.12999999999999998, 26.0
0.0006000000000000001, 0.12999999999999998, 26.0
0.0007000000000000001, 0.12999999999999998, 26.0
0.0008000000000000001, 0.12999999999999998, 27.0
0.0009000000000000002, 0.12999999999999998, 27.0
0.0010000000000000002, 0.12999999999999998, 27.0
0.0011000000000000003, 0.12999999999999998, 28.0
0.0012000000000000003, 0.12999999999999998, 28.0
0.0013000000000000004, 0.12999999999999998, 27.0
0.0014000000000000004, 0.12999999999999998, 27.0
0.0015000000000000005, 0.12999999999999998, 28.0
0.0016000000000000005, 0.12999999999999998, 27.0
0.0017000000000000006, 0.12999999999999998, 26.0
0.0018000000000000006, 0.12999999999999998, 23.0
0.0019000000000000006, 0.12999999999999998, 23.0
0.0, 0.13999999999999999, 0.0
0.0001, 0.13999999999999999, 19.0
0.0002, 0.13999999999999999, 23.0
0.00030000000000000003, 0.13999999999999999, 25.0
0.0004, 0.13999999999999999, 26.0
0.0005, 0.13999999999999999, 26.0
0.0006000000000000001, 0.13999999999999999, 26.0
0.0007000000000000001, 0.13999999999999999, 27.0
0.0008000000000000001, 0.13999999999999999, 27.0
0.0009000000000000002, 0.13999999999999999, 28.0
0.0010000000000000002, 0.13999999999999999, 28.0
0.0011000000000000003, 0.13999999999999999, 28.0
0.0012000000000000003, 0.13999999999999999, 27.0
0.0013000000000000004, 0.13999999999999999, 28.0
0.0014000000000000004, 0.13999999999999999, 27.0
0.0015000000000000005, 0.13999999999999999, 26.0
0.0016000000000000005, 0.13999999999999999, 26.0
0.0017000000000000006, 0.13999999999999999, 26.0
0.0018000000000000006, 0.13999999999999999, 26.0
0.0019000000000000006, 0.13999999999999999, 26.0
0.0, 0.15, 0.0
0.0001, 0.15, 20.0
0.0002, 0.15, 24.0
0.00030000000000000003, 0.15, 25.0
0.0004, 0.15, 26.0
0.0005, 0.15, 26.0
0.0006000000000000001, 0.15, 26.0
0.0007000000000000001, 0.15, 26.0
0.0008000000000000001, 0.15, 27.0
0.0009000000000000002, 0.15, 28.0
0.0010000000000000002, 0.15, 28.0
0.0011000000000000003, 0.15, 27.0
0.0012000000000000003, 0.15, 27.0
0.0013000000000000004, 0.15, 27.0
0.0014000000000000004, 0.15, 27.0
0.0015000000000000005, 0.15, 27.0
0.0016000000000000005, 0.15, 26.0
0.0017000000000000006, 0.15, 25.0
0.0018000000000000006, 0.15, 26.0
0.0019000000000000006, 0.15, 25.0
0.0, 0.16, 0.0
0.0001, 0.16, 21.0
0.0002, 0.16, 24.0
0.00030000000000000003, 0.16, 26.0
0.0004, 0.16, 26.0
0.0005, 0.16, 26.0
0.0006000000000000001, 0.16, 26.0
0.0007000000000000001, 0.16, 27.0
0.0008000000000000001, 0.16, 27.0
0.0009000000000000002, 0.16, 27.0
0.0010000000000000002, 0.16, 27.0
0.0011000000000000003, 0.16, 28.0
0.0012000000000000003, 0.16, 27.0
0.0013000000000000004, 0.16, 25.0
0.0014000000000000004, 0.16, 26.0
0.0015000000000000005, 0.16, 26.0
0.0016000000000000005, 0.16, 25.0
0.0017000000000000006, 0.16, 25.0
0.0018000000000000006, 0.16, 25.0
0.0019000000000000006, 0.16, 21.0
0.0, 0.17, 0.0
0.0001, 0.17, 22.0
0.0002, 0.17, 25.0
0.00030000000000000003, 0.17, 24.0
0.0004, 0.17, 26.0
0.0005, 0.17, 26.0
0.0006000000000000001, 0.17, 25.0
0.0007000000000000001, 0.17, 26.0
0.0008000000000000001, 0.17, 27.0
0.0009000000000000002, 0.17, 27.0
0.0010000000000000002, 0.17, 27.0
0.0011000000000000003, 0.17, 27.0
0.0012000000000000003, 0.17, 28.0
0.0013000000000000004, 0.17, 25.0
0.0014000000000000004, 0.17, 26.0
0.0015000000000000005, 0.17, 26.0
0.0016000000000000005, 0.17, 26.0
0.0017000000000000006, 0.17, 22.0
0.0018000000000000006, 0.17, 23.0
0.0019000000000000006, 0.17, 20.0
0.0, 0.18000000000000002, 0.0
0.0001, 0.18000000000000002, 23.0
0.0002, 0.18000000000000002, 25.0
0.00030000000000000003, 0.18000000000000002, 25.0
0.0004, 0.18000000000000002, 25.0
0.0005, 0.18000000000000002, 26.0
0.0006000000000000001, 0.18000000000000002, 27.0
0.0007000000000000001, 0.18000000000000002, 27.0
0.0008000000000000001, 0.18000000000000002, 26.0
0.0009000000000000002, 0.18000000000000002, 27.0
0.0010000000000000002, 0.18000000000000002, 26.0
0.0011000000000000003, 0.18000000000000002, 27.0
0.0012000000000000003, 0.18000000000000002, 26.0
0.0013000000000000004, 0.18000000000000002, 26.0
0.0014000000000000004, 0.18000000000000002, 27.0
0.0015000000000000005, 0.18000000000000002, 25.0
0.0016000000000000005, 0.18000000000000002, 22.0
0.0017000000000000006, 0.18000000000000002, 22.0
0.0018000000000000006, 0.18000000000000002, 21.0
0.0019000000000000006, 0.18000000000000002, 22.0
0.0, 0.19000000000000003, 0.0
0.0001, 0.19000000000000003, 23.0
