loop filter i, loop filter gain, decoded packets
0.0012, 0.12, 37.0
0.0013, 0.12, 38.0
0.0014, 0.12, 36.0
0.0015, 0.12, 38.0
0.0016, 0.12, 37.0
0.0017000000000000001, 0.12, 38.0
0.0018000000000000002, 0.12, 36.0
0.0019000000000000002, 0.12, 37.0
0.002, 0.12, 38.0
0.0021, 0.12, 38.0
0.0021999999999999997, 0.12, 38.0
0.0022999999999999995, 0.12, 37.0
0.0023999999999999994, 0.12, 36.0
0.002499999999999999, 0.12, 37.0
0.0012, 0.13, 38.0
0.0013, 0.13, 38.0
0.0014, 0.13, 39.0
0.0015, 0.13, 36.0
0.0016, 0.13, 35.0
0.0017000000000000001, 0.13, 35.0
0.0018000000000000002, 0.13, 37.0
0.0019000000000000002, 0.13, 37.0
0.002, 0.13, 38.0
0.0021, 0.13, 38.0
0.0021999999999999997, 0.13, 37.0
0.0022999999999999995, 0.13, 36.0
0.0023999999999999994, 0.13, 35.0
0.002499999999999999, 0.13, 36.0
0.0012, 0.14, 39.0
0.0013, 0.14, 36.0
0.0014, 0.14, 39.0
0.0015, 0.14, 34.0
0.0016, 0.14, 37.0
0.0017000000000000001, 0.14, 38.0
0.0018000000000000002, 0.14, 38.0
0.0019000000000000002, 0.14, 36.0
0.002, 0.14, 37.0
0.0021, 0.14, 35.0
0.0021999999999999997, 0.14, 37.0
0.0022999999999999995, 0.14, 38.0
0.0023999999999999994, 0.14, 34.0
0.002499999999999999, 0.14, 39.0
0.0012, 0.15000000000000002, 37.0
0.0013, 0.15000000000000002, 39.0
0.0014, 0.15000000000000002, 35.0
0.0015, 0.15000000000000002, 36.0
0.0016, 0.15000000000000002, 38.0
0.0017000000000000001, 0.15000000000000002, 38.0
0.0018000000000000002, 0.15000000000000002, 37.0
0.0019000000000000002, 0.15000000000000002, 39.0
0.002, 0.15000000000000002, 37.0
0.0021, 0.15000000000000002, 40.0
0.0021999999999999997, 0.15000000000000002, 39.0
0.0022999999999999995, 0.15000000000000002, 39.0
0.0023999999999999994, 0.15000000000000002, 39.0
0.002499999999999999, 0.15000000000000002, 39.0
0.0012, 0.16000000000000003, 37.0
0.0013, 0.16000000000000003, 38.0
0.0014, 0.16000000000000003, 37.0
0.0015, 0.16000000000000003, 37.0
0.0016, 0.16000000000000003, 38.0
0.0017000000000000001, 0.16000000000000003, 39.0
0.0018000000000000002, 0.16000000000000003, 40.0
0.0019000000000000002, 0.16000000000000003, 37.0
0.002, 0.16000000000000003, 39.0
0.0021, 0.16000000000000003, 38.0
0.0021999999999999997, 0.16000000000000003, 37.0
0.0022999999999999995, 0.16000000000000003, 37.0
0.0023999999999999994, 0.16000000000000003, 38.0
0.002499999999999999, 0.16000000000000003, 39.0
0.0012, 0.17000000000000004, 37.0
0.0013, 0.17000000000000004, 39.0
0.0014, 0.17000000000000004, 37.0
0.0015, 0.17000000000000004, 38.0
0.0016, 0.17000000000000004, 39.0
0.0017000000000000001, 0.17000000000000004, 38.0
0.0018000000000000002, 0.17000000000000004, 39.0
0.0019000000000000002, 0.17000000000000004, 37.0
0.002, 0.17000000000000004, 37.0
0.0021, 0.17000000000000004, 38.0
0.0021999999999999997, 0.17000000000000004, 39.0
0.0022999999999999995, 0.17000000000000004, 37.0
0.0023999999999999994, 0.17000000000000004, 38.0
0.002499999999999999, 0.17000000000000004, 37.0
0.0012, 0.18000000000000005, 37.0
0.0013, 0.18000000000000005, 39.0
0.0014, 0.18000000000000005, 37.0
0.0015, 0.18000000000000005, 36.0
0.0016, 0.18000000000000005, 39.0
0.0017000000000000001, 0.18000000000000005, 38.0
0.0018000000000000002, 0.18000000000000005, 38.0
0.0019000000000000002, 0.18000000000000005, 37.0
0.002, 0.18000000000000005, 38.0
0.0021, 0.18000000000000005, 39.0
0.0021999999999999997, 0.18000000000000005, 37.0
0.0022999999999999995, 0.18000000000000005, 40.0
0.0023999999999999994, 0.18000000000000005, 38.0
0.002499999999999999, 0.18000000000000005, 37.0
0.0012, 0.19000000000000006, 39.0
0.0013, 0.19000000000000006, 38.0
0.0014, 0.19000000000000006, 40.0
0.0015, 0.19000000000000006, 38.0
0.0016, 0.19000000000000006, 39.0
0.0017000000000000001, 0.19000000000000006, 37.0
0.0018000000000000002, 0.19000000000000006, 38.0
0.0019000000000000002, 0.19000000000000006, 39.0
0.002, 0.19000000000000006, 38.0
0.0021, 0.19000000000000006, 38.0
0.0021999999999999997, 0.19000000000000006, 38.0
0.0022999999999999995, 0.19000000000000006, 40.0
0.0023999999999999994, 0.19000000000000006, 39.0
0.002499999999999999, 0.19000000000000006, 38.0
0.0012, 0.20000000000000007, 36.0
0.0013, 0.20000000000000007, 38.0
0.0014, 0.20000000000000007, 39.0
0.0015, 0.20000000000000007, 37.0
0.0016, 0.20000000000000007, 39.0
0.0017000000000000001, 0.20000000000000007, 38.0
0.0018000000000000002, 0.20000000000000007, 38.0
0.0019000000000000002, 0.20000000000000007, 39.0
0.002, 0.20000000000000007, 38.0
0.0021, 0.20000000000000007, 39.0
0.0021999999999999997, 0.20000000000000007, 40.0
0.0022999999999999995, 0.20000000000000007, 39.0
0.0023999999999999994, 0.20000000000000007, 36.0
0.002499999999999999, 0.20000000000000007, 39.0
0.0012, 0.21000000000000008, 37.0
0.0013, 0.21000000000000008, 38.0
0.0014, 0.21000000000000008, 39.0
0.0015, 0.21000000000000008, 38.0
0.0016, 0.21000000000000008, 38.0
0.0017000000000000001, 0.21000000000000008, 38.0
0.0018000000000000002, 0.21000000000000008, 39.0
0.0019000000000000002, 0.21000000000000008, 38.0
0.002, 0.21000000000000008, 37.0
0.0021, 0.21000000000000008, 38.0
0.0021999999999999997, 0.21000000000000008, 38.0
0.0022999999999999995, 0.21000000000000008, 38.0
0.0023999999999999994, 0.21000000000000008, 37.0
0.002499999999999999, 0.21000000000000008, 37.0
0.0012, 0.22000000000000008, 37.0
0.0013, 0.22000000000000008, 37.0
0.0014, 0.22000000000000008, 38.0
0.0015, 0.22000000000000008, 38.0
0.0016, 0.22000000000000008, 38.0
0.0017000000000000001, 0.22000000000000008, 38.0
0.0018000000000000002, 0.22000000000000008, 37.0
0.0019000000000000002, 0.22000000000000008, 38.0
0.002, 0.22000000000000008, 37.0
0.0021, 0.22000000000000008, 36.0
0.0021999999999999997, 0.22000000000000008, 38.0
0.0022999999999999995, 0.22000000000000008, 38.0
0.0023999999999999994, 0.22000000000000008, 38.0
0.002499999999999999, 0.22000000000000008, 36.0
0.0012, 0.2300000000000001, 38.0
0.0013, 0.2300000000000001, 37.0
0.0014, 0.2300000000000001, 37.0
0.0015, 0.2300000000000001, 37.0
0.0016, 0.2300000000000001, 38.0
0.0017000000000000001, 0.2300000000000001, 38.0
0.0018000000000000002, 0.2300000000000001, 37.0
0.0019000000000000002, 0.2300000000000001, 36.0
0.002, 0.2300000000000001, 37.0
0.0021, 0.2300000000000001, 37.0
0.0021999999999999997, 0.2300000000000001, 38.0
0.0022999999999999995, 0.2300000000000001, 38.0
0.0023999999999999994, 0.2300000000000001, 36.0
0.002499999999999999, 0.2300000000000001, 38.0
0.0012, 0.2400000000000001, 37.0
0.0013, 0.2400000000000001, 38.0
0.0014, 0.2400000000000001, 38.0
0.0015, 0.2400000000000001, 37.0
0.0016, 0.2400000000000001, 37.0
0.0017000000000000001, 0.2400000000000001, 38.0
0.0018000000000000002, 0.2400000000000001, 35.0
0.0019000000000000002, 0.2400000000000001, 34.0
0.002, 0.2400000000000001, 38.0
0.0021, 0.2400000000000001, 37.0
0.0021999999999999997, 0.2400000000000001, 38.0
0.0022999999999999995, 0.2400000000000001, 38.0
0.0023999999999999994, 0.2400000000000001, 37.0
0.002499999999999999, 0.2400000000000001, 38.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
