loop filter i, loop filter gain, decoded packets
0.0, 0.01, 19.0
0.0005, 0.01, 23.0
0.001, 0.01, 25.0
0.0015, 0.01, 14.0
0.002, 0.01, 18.0
0.0025, 0.01, 11.0
0.003, 0.01, 12.0
0.0035, 0.01, 4.0
0.004, 0.01, 0.0
0.0045000000000000005, 0.01, 3.0
0.005000000000000001, 0.01, 0.0
0.005500000000000001, 0.01, 0.0
0.006000000000000002, 0.01, 0.0
0.006500000000000002, 0.01, 0.0
0.007000000000000003, 0.01, 0.0
0.007500000000000003, 0.01, 0.0
0.008000000000000004, 0.01, 0.0
0.008500000000000004, 0.01, 0.0
0.009000000000000005, 0.01, 0.0
0.009500000000000005, 0.01, 0.0
0.0, 0.02, 27.0
0.0005, 0.02, 25.0
0.001, 0.02, 26.0
0.0015, 0.02, 20.0
0.002, 0.02, 11.0
0.0025, 0.02, 0.0
0.003, 0.02, 10.0
0.0035, 0.02, 7.0
0.004, 0.02, 0.0
0.0045000000000000005, 0.02, 0.0
0.005000000000000001, 0.02, 0.0
0.005500000000000001, 0.02, 0.0
0.006000000000000002, 0.02, 0.0
0.006500000000000002, 0.02, 0.0
0.007000000000000003, 0.02, 0.0
0.007500000000000003, 0.02, 0.0
0.008000000000000004, 0.02, 0.0
0.008500000000000004, 0.02, 0.0
0.009000000000000005, 0.02, 0.0
0.009500000000000005, 0.02, 0.0
0.0, 0.03, 27.0
0.0005, 0.03, 26.0
0.001, 0.03, 26.0
0.0015, 0.03, 22.0
0.002, 0.03, 21.0
0.0025, 0.03, 0.0
0.003, 0.03, 9.0
0.0035, 0.03, 0.0
0.004, 0.03, 0.0
0.0045000000000000005, 0.03, 0.0
0.005000000000000001, 0.03, 0.0
0.005500000000000001, 0.03, 0.0
0.006000000000000002, 0.03, 0.0
0.006500000000000002, 0.03, 0.0
0.007000000000000003, 0.03, 0.0
0.007500000000000003, 0.03, 0.0
0.008000000000000004, 0.03, 0.0
0.008500000000000004, 0.03, 0.0
0.009000000000000005, 0.03, 0.0
0.009500000000000005, 0.03, 0.0
0.0, 0.04, 28.0
0.0005, 0.04, 27.0
0.001, 0.04, 26.0
0.0015, 0.04, 24.0
0.002, 0.04, 16.0
0.0025, 0.04, 14.0
0.003, 0.04, 8.0
0.0035, 0.04, 6.0
0.004, 0.04, 0.0
0.0045000000000000005, 0.04, 0.0
0.005000000000000001, 0.04, 0.0
0.005500000000000001, 0.04, 0.0
0.006000000000000002, 0.04, 0.0
0.006500000000000002, 0.04, 0.0
0.007000000000000003, 0.04, 0.0
0.007500000000000003, 0.04, 0.0
0.008000000000000004, 0.04, 0.0
0.008500000000000004, 0.04, 0.0
0.009000000000000005, 0.04, 0.0
0.009500000000000005, 0.04, 0.0
0.0, 0.05, 28.0
0.0005, 0.05, 27.0
0.001, 0.05, 26.0
0.0015, 0.05, 25.0
0.002, 0.05, 19.0
0.0025, 0.05, 16.0
0.003, 0.05, 6.0
0.0035, 0.05, 7.0
0.004, 0.05, 0.0
0.0045000000000000005, 0.05, 0.0
0.005000000000000001, 0.05, 0.0
0.005500000000000001, 0.05, 0.0
0.006000000000000002, 0.05, 0.0
0.006500000000000002, 0.05, 0.0
0.007000000000000003, 0.05, 0.0
0.007500000000000003, 0.05, 0.0
0.008000000000000004, 0.05, 0.0
0.008500000000000004, 0.05, 0.0
0.009000000000000005, 0.05, 0.0
0.009500000000000005, 0.05, 0.0
0.0, 0.060000000000000005, 28.0
0.0005, 0.060000000000000005, 27.0
0.001, 0.060000000000000005, 28.0
0.0015, 0.060000000000000005, 24.0
0.002, 0.060000000000000005, 22.0
0.0025, 0.060000000000000005, 13.0
0.003, 0.060000000000000005, 0.0
